Id;Green_MS;Yellow_MS;Orange1_MS;Orange2_MS;Red_MS;Yellow_TE;Orange_TE;Cyan_TE;Dblue_TE;Black_TE;Green_RGB;Yellow_RGB;Orange1_RGB;Orange2_RGB;Red_RGB;Sicaklik_Ort;Sicaklik_Max;Sicaklik_Min;Nem_Ort;Nem_Max;Nem_Min;Yagis;Ruzgar_Ort;Ruzgar_Max;Gunluk_ET0;Ilaclama;Kullenme;Tarih
3258;10,59879691;30,86011853;34,17879292;18,73661528;4,372126302;19,76121042;27,25774151;32,28399695;12,08796525;7,247202853;13,32844104;20,5369215;24,82637093;26,97327734;16,60064247;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3259;10,93118424;34,41736748;33,03644823;20,20764513;2,892530978;21,12870756;28,29644489;32,8110294;12,05611835;7,847779142;11,51811671;20,65807055;23,93299034;27,31095409;15,95258581;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3260;11,06096317;32,55949731;36,57343432;18,48800661;4,58183279;20,38851167;27,95548328;31,66330451;11,89587396;7,305141524;12,45873041;19,43163614;24,12705528;27,22958399;17,25698868;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3261;9,25551659;36,5304437;32,83745522;18,32609055;3,537578329;19,95366725;28,12189568;31,80593586;12,79030676;7,584527426;10,88995767;19,11148679;24,78262617;27,39744984;17,06603179;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3262;12,64648591;32,07262434;35,11746769;14,87362401;4,222527537;19,70829371;27,66783925;32,32442424;12,47764701;7,429276816;12,17357592;20,89730155;24,02261882;27,36930465;15,88083047;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3263;12,74531836;30,24571503;35,61048393;19,57022104;3,112225404;20,34012953;27,20305379;31,61103894;12,40791038;6,436266878;13,14559868;19,69094532;24,44207726;28,06040777;17,78654653;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3264;9,810882557;36,79289168;32,99638414;19,69410665;4,214243498;20,66958803;27,96604583;32,4325822;11,81176715;6,552832016;10,87015974;20,15011705;24,48352339;27,97229408;16,05528605;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3265;9,188759847;34,1092653;34,05091632;14,49215579;2,965650096;20,38393816;27,23077072;32,26120387;12,44701765;7,35016474;13,16071307;21,02712855;24,84432437;28,07482437;18,15443782;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3266;10,49583001;35,0722106;32,78910874;20,07445031;3,298126433;21,06966321;28,24552544;31,75791124;11,94653965;7,516811177;10,79497593;21,37799616;23,97891881;27,70379188;16,23848983;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3267;9,431074792;31,91934665;34,69378743;17,01935663;4,508623768;20,68257195;27,59142375;31,74275332;12,33057472;6,634300983;11,97283578;20,76004719;25,12108922;27,61355758;17,75150395;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3268;9,315207096;33,63602169;35,12750208;21,5318881;4,312868646;19,75599775;27,97401037;31,5627054;13,11867421;6,608946172;13,00068336;20,35919315;23,4456327;27,81577689;18,05553723;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3269;9,845846448;34,17118226;36,25936189;14,9405209;4,388121217;19,66810841;28,42771821;31,7951562;12,32829473;6,48323982;11,37466581;19,40995602;24,36626946;27,34192859;15,96878435;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3270;8,970543456;31,36534517;35,86064451;16,81570427;2,849170307;19,91508016;28,62639042;32,48300073;12,27812156;6,785772991;11,03643927;21,203895;25,15834903;26,96965752;17,1860757;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3271;9,868175655;36,80510027;37,58481423;20,41696155;4,040845558;20,49168342;28,17503501;32,57502116;12,08000443;6,940084861;10,54564988;21,3989134;24,45279007;27,63493209;16,63311141;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3272;11,39531136;31,93864463;33,80902209;19,40530408;3,044645345;21,22278872;27,68836074;32,02119698;12,43607182;6,912423658;12,72200454;21,41264457;24,66335902;27,3582388;17,26017956;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3273;10,71849499;32,64543907;33,17483812;16,84575167;3,789993797;20,03327795;28,06981365;32,21575022;12,04656841;7,573028934;11,11300155;19,36700075;24,86810633;26,73609287;18,13956184;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3274;10,74983967;34,85460698;35,36013576;18,09631742;3,499840565;21,11980892;28,28295297;31,77333102;11,77741119;7,616711616;10,917168;21,64913032;25,16993576;26,6856708;18,14012066;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3275;11,21961057;33,05106575;34,66610809;15,90742267;3,790443689;21,14621145;28,42069378;31,75671733;12,72233273;7,871993618;11,80545405;19,43537348;24,5453043;26,7227029;17,49486134;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3276;11,4498556;34,10038733;38,07947353;16,85423434;4,634915139;19,94450833;27,84195399;32,22903012;12,76999756;6,650143409;12,10885112;20,85932837;24,58462116;26,63095416;17,11619695;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3277;9,082891171;34,14882639;33,18744176;15,87097644;3,130599006;20,44353174;28,6219466;31,97484029;12,9834734;7,286902233;13,12580233;21,60155209;23,82279;26,75885545;17,35308727;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3278;10,88257072;34,52660862;37,85475416;16,00304257;3,447113971;20,25203128;27,85789719;32,3332633;12,99098668;6,602329248;13,22454018;20,12215955;25,11965995;27,75952523;15,85927538;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3279;12,69441726;31,31574361;32,4901877;17,60325399;4,205692555;19,85949929;28,31049954;32,16676512;13,13266411;6,708372472;11,89246661;21,00191668;25,10421275;27,36588371;17,47813327;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3280;12,31547236;34,47847987;38,14930078;13,97929985;4,432555951;20,97543232;28,59079041;31,38171753;12,15583162;6,885391327;12,78233246;20,24266552;24,52709638;28,05927637;16,8505528;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3281;9,983354742;35,54312317;35,73856332;20,35015975;3,396734956;21,16030779;27,44011979;31,39603535;12,27702208;6,536740205;12,16327472;20,19492784;24,11923801;27,10965599;18,0259465;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3282;9,161082797;34,72495727;36,92902744;19,94929737;2,818462421;21,0794666;28,17328607;32,36579767;12,45119965;7,550082838;11,0939576;19,81116688;24,87502855;26,69710929;17,70245205;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3283;10,56656708;30,53010407;32,80881584;17,44264476;3,140896452;20,98186996;27,83329983;32,79629787;12,44472602;7,436425727;12,06503391;21,06427532;24,83172331;27,96062844;16,88197992;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3284;11,41653104;36,56850095;37,05101715;13,66239054;3,652653191;21,17341551;28,03226236;32,83700024;13,17947548;7,133203789;10,56256008;20,72982507;24,05235914;27,55062229;16,46239104;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3285;9,974011667;31,50563317;37,27410303;18,00631082;2,795878118;20,08333487;28,11015436;31,76494531;12,15539337;6,91688384;12,84444382;20,64426874;24,18839286;26,97902879;17,84615837;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3286;9,867566321;31,32959932;34,07862802;20,89657353;3,500631968;20,29410564;28,54639978;31,43257721;12,00406016;6,504133408;10,56869312;21,3651275;24,61993825;27,38174813;17,06627378;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3287;10,99643072;33,37202156;33,75889811;16,38763307;3,137268677;19,93170864;27,71680188;31,34139064;12,54637989;6,946710365;10,54384599;19,93355501;24,84419758;26,8767922;18,09306416;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3288;11,85567429;31,15018641;34,63939768;14,5466308;3,150327266;20,73537354;28,6565337;31,50988954;12,70538753;7,809673826;12,46320018;21,09200918;24,57523003;28,04239558;17,13842512;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3289;10,48435168;31,62850112;32,79791608;21,41554888;4,167530543;20,1015747;27,67038748;31,82921124;13,23078699;7,868666808;11,79538805;19,47759798;24,99729246;27,44337256;17,00398434;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3290;10,66099809;33,94228541;37,71398713;20,8416435;3,763886352;20,34412495;27,6988846;32,20503762;11,9794178;6,98492834;12,09395004;19,93814274;24,32738755;26,59704278;17,33738653;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3291;9,503742224;31,24852315;35,12478768;20,83332066;4,344736155;20,69375517;27,71943646;31,49670955;12,09487931;6,915596207;10,62054315;19,50595798;24,36916038;26,79542004;16,95735716;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3292;11,38959392;30,65316117;36,16229038;13,37053378;3,033736941;19,72040218;27,94919657;32,54492483;13,03170315;7,881047987;10,63201774;21,35844152;24,24990733;26,74539809;17,77503919;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3293;12,80252752;33,10153589;33,62750669;16,67519894;3,654424502;21,08660786;28,13446684;31,44964941;12,714769;6,737598315;12,5924815;19,3083711;24,86732977;27,6572614;17,038208;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3294;11,41736034;35,33792765;36,71167888;14,62979628;3,554900136;20,19153379;27,98351285;32,45795513;12,98846462;6,415461501;12,55407434;19,09971601;24,30898615;27,04962887;17,69031579;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3295;12,75923345;34,53076483;34,72572079;14,92552571;4,228534626;20,72937503;28,57736552;31,2810519;12,07891582;7,493591036;10,77893561;19,76198504;24,90438626;27,52473217;16,47773504;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3296;10,52126613;33,75324014;35,27299297;16,38772456;4,714781475;19,91565014;27,31342605;32,68430119;12,1590561;7,803046588;11,13787931;19,79440535;24,93717751;26,7200307;16,66516612;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3297;9,825200929;32,29091621;34,74364108;14,82597622;3,566291502;20,95429451;28,1576552;31,33390854;12,65606246;6,847320453;11,76538234;19,85518249;25,1072933;27,88358294;16,23086284;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3298;10,3094278;35,20089322;34,92620727;15,76844281;4,357302268;20,76229038;27,34630357;32,67803542;12,51836698;6,616560654;11,48726275;20,8375539;25,11086313;27,53437052;17,51660676;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3299;12,22862669;35,06446899;36,79964535;20,70637112;3,332654195;20,6724088;27,269201;32,36197142;11,97965387;7,613119434;11,6919883;21,32392303;24,79190465;27,86716656;17,74096378;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3300;9,316899103;34,12523369;38,01803381;16,41979551;4,640810639;20,10672459;28,17399535;32,05205453;13,0200027;6,914831071;11,35536565;21,11295517;24,9136446;28,03280191;16,43763053;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3301;15,11058586;37,27260237;34,43068302;16,10201929;2,743575022;18,00700125;32,32983463;29,60240591;14,62951849;3,562448648;5,715825925;19,24216402;23,92186257;35,28778055;16,53973346;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3302;14,2198569;36,1492584;32,49981765;14,27353158;2,58977488;17,92853607;31,99326601;30,10998925;14,30171838;4,271963087;3,341251;18,94333627;28,26626548;28,79975774;13,53489959;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3303;15,72890159;41,93833547;32,4670113;14,97915363;3,187504952;18,4779004;32,92489143;29,57447211;13,94749921;4,326302862;8,032519077;18,4654617;24,9822987;34,47731968;17,19594836;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3304;15,3693353;35,63362752;30,75218712;9,865363564;1,951218784;18,76671252;33,17142639;29,14148925;14,07711783;3,624300218;12,85026483;18,82465721;25,3498644;27,34217347;13,63815684;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3305;9,231509656;36,06343313;35,63208236;14,16332857;3,786129192;18,54867269;33,00150963;29,76977372;15,13817364;4,680622984;5,724302494;19,89837949;27,12655947;27,34180714;13,66825286;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3306;10,49816307;39,90376693;35,52883806;14,73622289;4,309125224;18,32761085;33,34817744;29,53998603;14,84237768;3,717438521;3,261922344;20,66925762;28,23427841;26,61182477;16,29078511;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3307;12,25791546;34,52888129;37,66687599;15,24238383;4,131736303;17,99039787;32,87418978;30,38700887;14,92521628;3,915307073;6,713971695;18,32155311;26,47060857;28,06191372;16,40800321;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3308;11,45314415;33,46073662;31,55158223;14,29276208;3,233872154;18,27944511;32,28331868;29,79615942;13,95613022;4,592075274;12,11011905;19,66510603;25,79963555;31,26222332;16,23592782;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3309;15,71076857;36,81207758;32,3543008;14,703369;3,377401817;18,48704063;32,2416368;29,75231328;13,97960955;4,039650334;3,213350544;21,1977135;25,42622251;35,65231061;15,63932397;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3310;11,48012745;34,65586366;30,16259032;9,389769848;3,151382539;18,19316717;32,64070834;29,24239159;14,1300084;3,817527309;3,34896801;18,83214422;24,63478039;29,24521507;14,75549932;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3311;11,94689901;37,1599198;37,78937978;12,21647768;3,039216559;18,59538136;33,39467351;30,64954369;13,69316935;4,097250921;4,04393467;20,50183664;25,98568785;36,32710797;14,63569432;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3312;10,87928034;41,64362695;30,1542253;13,57782481;2,196221982;18,73125459;32,08668197;29,47728929;14,93914494;4,674649404;7,752433617;19,02406401;24,13243785;26,32689434;15,72085109;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3313;10,74497024;35,13150488;37,09149057;9,134779792;2,255649363;19,30871515;33,13989542;30,258793;13,64566954;3,93329298;4,075027844;18,80093884;26,65584053;26,08990803;14,39158741;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3314;9,614122803;34,5622489;30,23096435;12,82821272;4,600458983;18,44309684;32,63402098;29,55122863;14,15421718;4,083480449;8,276646444;19,22771141;26,39776;31,02436383;13,49583938;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3315;11,59299409;36,69400669;37,96416723;14,95097036;1,965777195;18,78152416;32,49996768;29,57872562;15,01010867;4,953589955;8,04799;18,55092681;27,69408893;35,32379661;13,9664928;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3316;11,41931958;35,17195351;31,12498388;11,27486916;1,966679901;19,26839425;32,57649155;29,95857151;14,09661615;4,226221112;12,01683063;20,95158457;26,49326026;31,93752503;14,7644299;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3317;15,13022232;36,53087277;36,95392021;18,58777508;4,331469649;19,3732084;33,32142745;30,37552464;14,85793931;4,938233204;11,21950737;21,38019771;25,11622715;28,51435294;14,18841105;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3318;16,37336627;31,31988174;36,9068913;11,85753381;3,13346081;18,42561176;33,34980195;30,17100569;13,80435859;4,8777639;6,17156705;20,90556635;28,27499776;31,42854531;16,15407896;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3319;12,76532896;41,57285296;31,48089984;17,91493579;3,945312616;18,9272058;32,11349263;30,18226889;14,76424585;3,566631463;5,776984677;21,27593897;27,05130558;30,18629597;13,94651451;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3320;11,63632986;37,66789144;31,17493257;11,39144034;3,244278526;19,30887875;32,38758842;29,58417739;13,90403382;4,066713525;12,26656258;21,03737349;27,39252694;30,89649676;17,14027611;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3321;15,13718281;33,28210837;33,4310921;9,647504336;3,557046901;19,20973761;32,75814814;29,48477491;14,34629089;5,023249013;12,59669892;18,34684591;25,20056448;35,45229551;15,93242842;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3322;11,20758674;38,79708364;33,96328797;13,74109815;3,244666297;17,95272797;33,02360669;29,91986714;14,86768839;4,14531766;5,282340067;19,70344565;25,74768242;30,00306451;15,46417608;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3323;9,523344189;38,1272665;35,43234578;16,81308195;3,424020311;19,11579391;32,4089828;30,51305786;14,82984239;4,911353819;9,32292259;18,88820231;27,23586549;26,53886747;16,88861324;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3324;13,2395645;38,88211552;32,60189623;10,10500071;2,266315905;18,69555909;33,3950217;29,93706892;15,10336897;3,936496005;7,763397067;18,30476197;26,98789296;32,61684935;14,6450818;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3325;11,54108785;42,99278912;37,29453283;19,27907522;3,137279122;18,80113253;32,64349645;30,11421464;14,59745745;4,867703619;6,224270446;19,56700127;27,61369914;27,60262471;16,20892861;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3326;10,57171042;39,16084016;35,70201266;16,2644323;3,169113041;18,1809297;33,03775333;30,60176274;14,10826296;4,211929086;4,159946955;19,72285017;25,60526003;26,72781607;16,22582573;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3327;13,68300687;34,29037452;31,29143571;8,487301917;4,150433174;18,27217904;32,60100357;29,71051689;14,46320487;4,449516061;5,451289656;18,81553558;28,23374591;31,87565235;17,30944846;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3328;14,61208991;43,28158318;32,1265459;12,8490815;3,177628366;18,60951794;32,72882593;29,37258972;14,83851444;4,204854693;3,149629315;20,1495816;25,89301357;26,5226224;15,25301112;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3329;13,89208349;42,0749801;30,93400119;16,22293347;1,897940351;18,87108278;32,45279852;29,83070688;13,78605749;3,648163425;10,53835591;20,07103608;28,16486628;27,60748172;14,89822108;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3330;14,54058402;42,44670994;31,04314007;13,72052242;2,649868775;18,34713273;32,91779937;29,80310274;14,93118999;3,593411286;3,030228672;18,9090346;27,12225479;29,43364527;13,7394828;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3331;13,2493215;33,45913975;33,66128302;17,69579109;3,055332402;18,67459273;32,06249495;29,10689396;14,86580403;4,99710815;4,549084348;18,81898896;24,78252797;25,81304331;13,74277613;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3332;10,15952836;33,97342445;35,41281804;19,06009664;2,337389499;18,93021248;33,17946385;29,6624953;14,69092535;4,303019666;10,29225826;19,24011527;25,2659768;33,82058147;15,46335592;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3333;10,32223975;32,31661938;35,8744743;17,45532172;2,07512224;18,02534419;32,58761339;30,21082322;13,92792421;4,895760199;7,592613884;20,64771668;27,71668506;33,09366697;17,09968536;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3334;13,05516875;34,92390883;32,7197991;9,107889691;2,414645727;18,33238398;32,05204067;29,90145773;14,09639754;3,580773117;5,867779413;19,31851309;25,12089265;30,6031656;13,77246934;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3335;11,98766241;37,98795786;37,84695669;12,54526949;3,808844967;19,04776659;32,225736;30,63803769;14,01174485;4,292965882;3,76531542;20,21822317;27,63783447;36,78149306;13,59811551;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3336;15,0949557;39,22449949;37,08681324;14,13439142;3,735005234;19,22923224;32,13614323;29,71179889;14,4100568;3,501977553;9,882592323;18,32754281;25,11709125;25,81157918;13,81753701;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3337;9,885946278;35,34941849;36,54792242;11,90242168;3,720196939;18,06897435;33,44829249;30,37259175;15,05471984;4,985148167;11,47587601;19,39706041;26,92069019;34,23726019;16,35549312;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3338;15,50469519;39,04145941;31,325722;16,5265152;4,020928235;19,31201616;32,21670414;29,13727748;14,78708862;4,726490567;7,791461147;21,26053788;25,36789949;34,19365713;17,16770701;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3339;9,618636772;34,93071493;36,9583607;9,162452885;2,334851135;19,2325601;33,52916865;29,88644865;14,22066419;4,60257445;8,797691074;20,99037721;26,98600703;31,42987539;15,152169;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3340;15,57508907;39,8714078;32,95621133;17,5335533;3,706174434;18,29942558;32,40645073;30,11286441;14,89707833;4,572488397;10,07090802;20,17857846;23,91034288;30,34827197;14,90317281;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3341;10,00903245;40,84249639;34,97790681;18,93365694;2,603807347;19,14054564;33,14152057;29,8912011;14,19319049;4,533184903;8,091588036;20,0427678;26,8053978;30,02498223;17,33526361;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3342;9,935482708;35,82797448;33,84275006;15,7444032;2,426455606;18,03707484;32,65295155;30,44730489;14,82036385;3,67180894;12,1596489;20,09299952;24,51890599;30,50002055;15,11986331;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3343;10,37430072;41,67469869;32,20100897;9,473711755;4,445741682;18,29792311;32,98332439;29,14452913;13,92023467;4,196112852;3,536692666;20,94889988;23,73137729;31,0194617;14,30982595;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3344;12,28293856;36,40788521;30,81337519;11,13629269;3,853606364;18,78558868;33,3108137;29,73056526;15,12688932;4,78577446;7,891620538;19,3894029;26,77673785;29,02195671;16,99730395;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3345;14,02198454;36,5734954;36,92136681;9,112472161;3,76520694;19,26930336;32,42940315;29,16318987;14,43023816;4,027757722;9,161908359;18,96612453;26,32352145;36,48771063;13,64780166;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3346;11,7218085;40,64400285;30,76830241;12,97959458;2,476152221;19,19865838;33,02574681;29,34102194;14,36671732;4,115393496;11,37117282;20,75869251;27,94819712;31,67697434;15,17495615;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3347;14,17749344;38,13709002;33,16866582;12,0487727;2,441469606;18,1500383;33,39326442;29,43284683;13,6849345;4,075544652;10,32167496;18,4105008;28,26351223;35,97034407;16,76875082;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3348;13,6731979;33,59259238;36,27799886;18,55995783;2,506938944;18,4708308;33,45697694;29,74725891;14,19884181;4,318673129;5,443154928;20,19966842;25,77298036;29,20490986;16,90405981;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3349;9,43060942;38,26492978;32,49236961;17,68155677;2,736606408;18,64402315;32,25914337;29,77322678;14,28567816;3,699670208;5,207309476;20,20064337;25,88319696;35,82466187;15,53610753;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3350;10,43879489;41,2464019;35,79839001;12,77076651;3,135191544;18,3734929;32,85167631;30,23519175;15,19396217;4,995270241;12,22955097;19,13380595;25,73591928;30,98545603;17,16676182;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3351;13,13100385;41,46858103;37,4721725;16,6901194;2,638338923;17,92759106;33,47747456;29,73636212;15,21636386;3,577460131;2,890212951;19,86874961;27,35241225;35,53195493;15,52369402;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3352;14,3269099;40,84689624;30,43668887;11,40290218;4,411398977;18,32199692;32,73397434;29,47420422;15,21721787;4,190635988;7,059050919;20,7898705;27,02809279;30,71188505;15,02759552;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3353;10,12884846;37,85082851;35,59865911;13,33742548;2,465330691;18,56075185;33,30134401;29,55811687;14,41903602;4,177549595;4,093444138;20,25095997;26,7516046;32,51618342;15,54451898;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
3354;15,72436331;40,23007131;32,61242735;9,63526341;2,749060061;19,21007689;32,85815136;29,16977748;14,7704013;4,673149911;4,314567128;19,01375047;23,98751002;26,01247137;14,34742738;23,14;32,07;15,01;70,22;99,99;33,38;0;2,2;6,1;4,1;0;1;3.09.2022
